_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
980056,156184,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5779"",""chapter_name"":""17. India- Location""}",375299,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""644"",""chapter_id"":""5779"",""subject_id"":""4481"",""standard_id"":""44""}"
980057,156183,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5778"",""chapter_name"":""18. Structure and Physiography""}",375300,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""645"",""chapter_id"":""5778"",""subject_id"":""4481"",""standard_id"":""44""}"
980058,156182,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5777"",""chapter_name"":""19. Drainage System""}",375301,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""646"",""chapter_id"":""5777"",""subject_id"":""4481"",""standard_id"":""44""}"
980059,156181,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5776"",""chapter_name"":""20. Climate""}",375302,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""647"",""chapter_id"":""5776"",""subject_id"":""4481"",""standard_id"":""44""}"
980060,156180,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5775"",""chapter_name"":""21. Natural Vegetation""}",375303,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""648"",""chapter_id"":""5775"",""subject_id"":""4481"",""standard_id"":""44""}"
980061,156179,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5774"",""chapter_name"":""22. Soils""}",375304,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""649"",""chapter_id"":""5774"",""subject_id"":""4481"",""standard_id"":""44""}"
980062,156178,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5773"",""chapter_name"":""23. Natural Hazards and Disasters""}",375305,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""650"",""chapter_id"":""5773"",""subject_id"":""4481"",""standard_id"":""44""}"
980063,156147,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5741"",""chapter_name"":""CHAPTER -1- SETS THEORY""}",375306,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""651"",""chapter_id"":""5741"",""subject_id"":""3976"",""standard_id"":""44""}"
980064,156146,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5740"",""chapter_name"":""CHAPTER -2- RELATION AND FUNCTIONS""}",375307,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""652"",""chapter_id"":""5740"",""subject_id"":""3976"",""standard_id"":""44""}"
980065,156145,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5739"",""chapter_name"":""CHAPTER -3- TRIGONOMETRIC FUNCTIONS""}",375308,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""653"",""chapter_id"":""5739"",""subject_id"":""3976"",""standard_id"":""44""}"
980066,156144,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5738"",""chapter_name"":""CHAPTER -4- PRINCIPLE OF MATHEMATICAL INDUCTION""}",375309,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""654"",""chapter_id"":""5738"",""subject_id"":""3976"",""standard_id"":""44""}"
980067,156143,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5737"",""chapter_name"":""CHAPTER -5- COMPLEX NUMBER _ QUADRATIC EQUATIONS""}",375310,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""655"",""chapter_id"":""5737"",""subject_id"":""3976"",""standard_id"":""44""}"
980068,156142,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5736"",""chapter_name"":""CHAPTER -6- LINEAR INEQUATIONS""}",375311,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""656"",""chapter_id"":""5736"",""subject_id"":""3976"",""standard_id"":""44""}"
980069,156133,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5727"",""chapter_name"":""CHAPTER -7- PERMUTATIONS _ COMBINATIONS""}",375312,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""657"",""chapter_id"":""5727"",""subject_id"":""3976"",""standard_id"":""44""}"
980070,156141,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5735"",""chapter_name"":""CHAPTER -8- BINOMIAL THEOREM""}",375313,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""658"",""chapter_id"":""5735"",""subject_id"":""3976"",""standard_id"":""44""}"
980071,156140,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5734"",""chapter_name"":""CHAPTER -9- SEQUENCE _ SERIES""}",375314,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""659"",""chapter_id"":""5734"",""subject_id"":""3976"",""standard_id"":""44""}"
980072,156139,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5733"",""chapter_name"":""CHAPTER -10- STRAIGHT LINES""}",375315,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""660"",""chapter_id"":""5733"",""subject_id"":""3976"",""standard_id"":""44""}"
980073,156138,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5732"",""chapter_name"":""CHAPTER -11 - CONIC SECTIONS""}",375316,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""661"",""chapter_id"":""5732"",""subject_id"":""3976"",""standard_id"":""44""}"
980074,156132,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5726"",""chapter_name"":""CHAPTER -12- INTRODCUTION TO 3D GEOMETRY""}",375317,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""662"",""chapter_id"":""5726"",""subject_id"":""3976"",""standard_id"":""44""}"
980075,156137,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5731"",""chapter_name"":""CHAPTER -13 - LIMITS _ DERIVATIVES""}",375318,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""663"",""chapter_id"":""5731"",""subject_id"":""3976"",""standard_id"":""44""}"
980076,156136,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5730"",""chapter_name"":""CHAPTER -14- MATHEMATICAL REASONING""}",375319,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""664"",""chapter_id"":""5730"",""subject_id"":""3976"",""standard_id"":""44""}"
980077,156135,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5729"",""chapter_name"":""CHAPTER -15- STATISTICS""}",375320,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""665"",""chapter_id"":""5729"",""subject_id"":""3976"",""standard_id"":""44""}"
980078,156134,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3976"",""chId"":""5728"",""chapter_name"":""CHAPTER -16- PROBABILITY""}",375321,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""666"",""chapter_id"":""5728"",""subject_id"":""3976"",""standard_id"":""44""}"
980079,156070,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5664"",""chapter_name"":""1. Physical World""}",375322,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""667"",""chapter_id"":""5664"",""subject_id"":""3975"",""standard_id"":""44""}"
980080,156069,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5663"",""chapter_name"":""2. Units and measurements""}",375323,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""668"",""chapter_id"":""5663"",""subject_id"":""3975"",""standard_id"":""44""}"
980081,156071,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5665"",""chapter_name"":""3. Motion in straight line""}",375324,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""669"",""chapter_id"":""5665"",""subject_id"":""3975"",""standard_id"":""44""}"
980082,156067,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5661"",""chapter_name"":""4. Motion in a plane""}",375325,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""670"",""chapter_id"":""5661"",""subject_id"":""3975"",""standard_id"":""44""}"
980083,156068,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5662"",""chapter_name"":""5. Laws of motion""}",375326,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""671"",""chapter_id"":""5662"",""subject_id"":""3975"",""standard_id"":""44""}"
980084,156074,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5668"",""chapter_name"":""6. Work, Energy and Power""}",375327,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""672"",""chapter_id"":""5668"",""subject_id"":""3975"",""standard_id"":""44""}"
980085,156073,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5667"",""chapter_name"":""7. System of particles and Rotional Motion""}",375328,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""673"",""chapter_id"":""5667"",""subject_id"":""3975"",""standard_id"":""44""}"
980086,156072,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5666"",""chapter_name"":""8. Gravitation""}",375329,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""674"",""chapter_id"":""5666"",""subject_id"":""3975"",""standard_id"":""44""}"
980087,156062,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5656"",""chapter_name"":""9. Mechanical Properties of Solids""}",375330,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""675"",""chapter_id"":""5656"",""subject_id"":""3975"",""standard_id"":""44""}"
980088,156066,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5660"",""chapter_name"":""10. Mechanical Properties of Fluids""}",375331,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""676"",""chapter_id"":""5660"",""subject_id"":""3975"",""standard_id"":""44""}"
980089,156065,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5659"",""chapter_name"":""11. Thermal Properties of Matter""}",375332,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""677"",""chapter_id"":""5659"",""subject_id"":""3975"",""standard_id"":""44""}"
980090,156060,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5654"",""chapter_name"":""12. Thermodynamics""}",375333,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""678"",""chapter_id"":""5654"",""subject_id"":""3975"",""standard_id"":""44""}"
980091,156061,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5655"",""chapter_name"":""13. Kinetic theory""}",375334,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""679"",""chapter_id"":""5655"",""subject_id"":""3975"",""standard_id"":""44""}"
980092,156063,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5657"",""chapter_name"":""14. Oscillations""}",375335,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""680"",""chapter_id"":""5657"",""subject_id"":""3975"",""standard_id"":""44""}"
980093,156064,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3975"",""chId"":""5658"",""chapter_name"":""15. Waves""}",375336,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""681"",""chapter_id"":""5658"",""subject_id"":""3975"",""standard_id"":""44""}"
980094,156370,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5965"",""chapter_name"":""1. Accounting for Share Capital""}",375337,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""682"",""chapter_id"":""5965"",""subject_id"":""4482"",""standard_id"":""45""}"
980095,156376,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5971"",""chapter_name"":""1. Accounting for Not-for-profit Organization""}",375338,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""683"",""chapter_id"":""5971"",""subject_id"":""4482"",""standard_id"":""45""}"
980096,156369,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5964"",""chapter_name"":""2. Issue and Redemption of Debentures""}",375339,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""684"",""chapter_id"":""5964"",""subject_id"":""4482"",""standard_id"":""45""}"
980097,156375,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5970"",""chapter_name"":""2. Accounting for Partnership Basic Concept""}",375340,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""685"",""chapter_id"":""5970"",""subject_id"":""4482"",""standard_id"":""45""}"
980098,156366,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5961"",""chapter_name"":""3-4. Financial Statements of a Company and Analysis""}",375341,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""686"",""chapter_id"":""5961"",""subject_id"":""4482"",""standard_id"":""45""}"
980099,156374,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5969"",""chapter_name"":""3. Reconstitution of a Partnership firm - Admission of a Partner""}",375342,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""687"",""chapter_id"":""5969"",""subject_id"":""4482"",""standard_id"":""45""}"
980100,156372,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5967"",""chapter_name"":""4b. Death of Partner""}",375343,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""688"",""chapter_id"":""5967"",""subject_id"":""4482"",""standard_id"":""45""}"
980101,156373,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5968"",""chapter_name"":""4a. Reconstitution of a Partnership firm - Retirement of a Partner""}",375344,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""689"",""chapter_id"":""5968"",""subject_id"":""4482"",""standard_id"":""45""}"
980102,156368,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5963"",""chapter_name"":""5. Accounting Ratio""}",375345,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""690"",""chapter_id"":""5963"",""subject_id"":""4482"",""standard_id"":""45""}"
980103,156371,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5966"",""chapter_name"":""5. Dissolution of Partner""}",375346,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""691"",""chapter_id"":""5966"",""subject_id"":""4482"",""standard_id"":""45""}"
980104,156367,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4482"",""chId"":""5962"",""chapter_name"":""6. Cash Flow Statement""}",375347,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""692"",""chapter_id"":""5962"",""subject_id"":""4482"",""standard_id"":""45""}"
980105,156509,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6120"",""chapter_name"":""CHAPTER 1. SOLID STATE""}",375348,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""693"",""chapter_id"":""6120"",""subject_id"":""4119"",""standard_id"":""45""}"
980106,156510,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6121"",""chapter_name"":""CHAPTER 2. SOLUTIONS""}",375349,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""694"",""chapter_id"":""6121"",""subject_id"":""4119"",""standard_id"":""45""}"
980107,156511,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6122"",""chapter_name"":""CHAPTER 3. ELECTRO CHEMISTRY""}",375350,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""695"",""chapter_id"":""6122"",""subject_id"":""4119"",""standard_id"":""45""}"
980108,156512,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6123"",""chapter_name"":""CHAPTER 4. CHEMICAL KINETICS""}",375351,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""696"",""chapter_id"":""6123"",""subject_id"":""4119"",""standard_id"":""45""}"
980109,156513,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6124"",""chapter_name"":""CHAPTER 5. SURFACE CHEMISTRY""}",375352,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""697"",""chapter_id"":""6124"",""subject_id"":""4119"",""standard_id"":""45""}"
980110,156514,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6125"",""chapter_name"":""CHAPTER 6. GENERAL PRINCIPLES OF EXTRACTION""}",375353,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""698"",""chapter_id"":""6125"",""subject_id"":""4119"",""standard_id"":""45""}"
980111,156515,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6126"",""chapter_name"":""CHAPTER 7. P BLOCK ELEMENTS""}",375354,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""699"",""chapter_id"":""6126"",""subject_id"":""4119"",""standard_id"":""45""}"
980112,156516,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6127"",""chapter_name"":""CHAPTER 8. D & F BLOCK ELEMENTS""}",375355,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""700"",""chapter_id"":""6127"",""subject_id"":""4119"",""standard_id"":""45""}"
980113,156517,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6128"",""chapter_name"":""CHAPTER 9. COORDINATION COMPOUNDS""}",375356,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""701"",""chapter_id"":""6128"",""subject_id"":""4119"",""standard_id"":""45""}"
980114,156518,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6129"",""chapter_name"":""CHAPTER 10. HALOALKANES _ HALOARENES""}",375357,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""702"",""chapter_id"":""6129"",""subject_id"":""4119"",""standard_id"":""45""}"
980115,156519,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6130"",""chapter_name"":""CHAPTER 11. ALCOHOLS PHENOLS _ ETHERS""}",375358,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""703"",""chapter_id"":""6130"",""subject_id"":""4119"",""standard_id"":""45""}"
980116,156520,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6131"",""chapter_name"":""CHAPTER 12. ALDEHYDES, KETONES AND CARBOXYLIC ACIDS""}",375359,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""704"",""chapter_id"":""6131"",""subject_id"":""4119"",""standard_id"":""45""}"
980117,156521,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6132"",""chapter_name"":""CHAPTER 13. AMINES""}",375360,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""705"",""chapter_id"":""6132"",""subject_id"":""4119"",""standard_id"":""45""}"
980118,156522,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6133"",""chapter_name"":""CHAPTER 14. BIOMOLECULES""}",375361,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""706"",""chapter_id"":""6133"",""subject_id"":""4119"",""standard_id"":""45""}"
980119,156523,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6134"",""chapter_name"":""CHAPTER 15. POLYMERS""}",375362,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""707"",""chapter_id"":""6134"",""subject_id"":""4119"",""standard_id"":""45""}"
980120,156524,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4119"",""chId"":""6135"",""chapter_name"":""CHAPTER 16. CHEMISTRY IN EVERY DAY LIFE""}",375363,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""708"",""chapter_id"":""6135"",""subject_id"":""4119"",""standard_id"":""45""}"
980121,156337,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""5932"",""chapter_name"":""CHAPTER 1 (Python Revision Tour)""}",375364,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""709"",""chapter_id"":""5932"",""subject_id"":""4046"",""standard_id"":""45""}"
980122,156525,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""6136"",""chapter_name"":""CHAPTER 2 (Functions)""}",375365,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""710"",""chapter_id"":""6136"",""subject_id"":""4046"",""standard_id"":""45""}"
980123,156336,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""5931"",""chapter_name"":""CHAPTER 4 USING PYTHON LIBRARIES""}",375366,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""711"",""chapter_id"":""5931"",""subject_id"":""4046"",""standard_id"":""45""}"
980124,156335,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""5930"",""chapter_name"":""CHAPTER 5 (FILE HANDLING)""}",375367,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""712"",""chapter_id"":""5930"",""subject_id"":""4046"",""standard_id"":""45""}"
980125,156526,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""6137"",""chapter_name"":""CHAPTER 6_7 Recursion_and _Algorithm_Efficiency""}",375368,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""713"",""chapter_id"":""6137"",""subject_id"":""4046"",""standard_id"":""45""}"
980126,156527,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""6138"",""chapter_name"":""COMPUTER NETWORKING""}",375369,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""714"",""chapter_id"":""6138"",""subject_id"":""4046"",""standard_id"":""45""}"
980127,156528,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""6139"",""chapter_name"":""DATA BASE MANAGEMENT""}",375370,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""715"",""chapter_id"":""6139"",""subject_id"":""4046"",""standard_id"":""45""}"
980128,156334,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4046"",""chId"":""5929"",""chapter_name"":""CHAPTER 8_9 (DATA STRUCTURE-STACK_QUEUE)""}",375371,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""716"",""chapter_id"":""5929"",""subject_id"":""4046"",""standard_id"":""45""}"
980129,156317,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5912"",""chapter_name"":""B-I Unit-1 Human Geography""}",375372,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""717"",""chapter_id"":""5912"",""subject_id"":""4481"",""standard_id"":""45""}"
980130,156316,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5911"",""chapter_name"":""B-I Unit-2 People""}",375373,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""718"",""chapter_id"":""5911"",""subject_id"":""4481"",""standard_id"":""45""}"
980131,156318,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5913"",""chapter_name"":""B-I Unit-3 Human Activity""}",375374,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""719"",""chapter_id"":""5913"",""subject_id"":""4481"",""standard_id"":""45""}"
980132,156315,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5910"",""chapter_name"":""B-I Unit-4 Human Settlements""}",375375,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""720"",""chapter_id"":""5910"",""subject_id"":""4481"",""standard_id"":""45""}"
980133,156314,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5909"",""chapter_name"":""B-II Unit-1 People""}",375376,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""721"",""chapter_id"":""5909"",""subject_id"":""4481"",""standard_id"":""45""}"
980134,156311,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5906"",""chapter_name"":""B-II Unit-2 Human Settlements""}",375377,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""722"",""chapter_id"":""5906"",""subject_id"":""4481"",""standard_id"":""45""}"
980135,156313,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5908"",""chapter_name"":""B-II Unit-3 Resources _ Development""}",375378,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""723"",""chapter_id"":""5908"",""subject_id"":""4481"",""standard_id"":""45""}"
980136,156312,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""4481"",""chId"":""5907"",""chapter_name"":""B-II Unit-4 Geographical Perspectives on Selected Issues and Problems""}",375379,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""724"",""chapter_id"":""5907"",""subject_id"":""4481"",""standard_id"":""45""}"
980137,156240,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""3976"",""chId"":""5835"",""chapter_name"":""Chapter 1_Relations and Functions""}",375380,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""725"",""chapter_id"":""5835"",""subject_id"":""3976"",""standard_id"":""45""}"
980138,156239,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""3976"",""chId"":""5834"",""chapter_name"":""Chapter 2_Inverse Tigonometric Functions""}",375381,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""726"",""chapter_id"":""5834"",""subject_id"":""3976"",""standard_id"":""45""}"
980139,156238,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""3976"",""chId"":""5833"",""chapter_name"":""Chapter 3_Matrices""}",375382,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""727"",""chapter_id"":""5833"",""subject_id"":""3976"",""standard_id"":""45""}"
980140,156237,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""45"",""subject_id"":""3976"",""chId"":""5832"",""chapter_name"":""Chapter 4_Determinants""}",375383,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""728"",""chapter_id"":""5832"",""subject_id"":""3976"",""standard_id"":""45""}"
